packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.04123508930206299,0.012921929359436035,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04009103775024414,0.0,0.0,0.0,0,normal
4,269,67.25,2.165063509461097,0.02162329355875651,0.015686814005647365,0.25,0.5,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.04168391227722168,0.0003020763397216797,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.04168844223022461,0.0011246204376220703,0.0,0.0,0,normal
2,137,68.5,2.5,0.012909889221191406,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.06672358512878418,0.010097503662109375,0.0,0.0,0,normal
4,269,67.25,2.165063509461097,0.03755768140157064,0.04639604494038469,0.25,0.5,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.0247725248336792,0.016709446907043457,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.053045034408569336,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.041114091873168945,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.07438302040100098,0.03187108039855957,0.0,0.0,0,normal
5,323,64.6,5.642694391866353,0.04541146755218506,0.04767906047581914,0.25,0.4,1,normal
5,323,64.6,5.642694391866353,0.03779500722885132,0.039303584592928986,0.25,0.4,1,normal
2,137,68.5,2.5,0.09813714027404785,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.032379984855651855,0.009594082832336426,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.045709848403930664,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
4,257,64.25,6.2599920127744575,0.021481672922770183,0.023376793325425606,0.33333333333333337,0.5,1,normal
3,191,63.666666666666664,7.1336448530109,0.07438898086547852,0.022888898849487305,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
4,257,64.25,6.2599920127744575,0.019565343856811523,0.021131029753654603,0.33333333333333337,0.5,1,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04237103462219238,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04528498649597168,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04817509651184082,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.053585052490234375,0.0,0.0,0.0,0,normal
3,203,67.66666666666667,2.357022603955158,0.011603951454162598,0.011238932609558105,0.0,0.3333333333333333,1,normal
2,120,60.0,6.0,0.048295021057128906,0.0,0.0,0.5,1,normal
3,191,63.666666666666664,7.1336448530109,0.02519547939300537,0.01620352268218994,0.0,0.0,0,normal
